,Address,City,Zip,Beds,Baths,Home size,Lot size,Year built,Garage,Home type,Price
11,"""1422 Santona St",['Manteca'],95337,3.0,2.0,1565.0,0.126,2010.0,2.0,Single Family Residence,620000.0
12,"""1614 Banister Ln",['Manteca'],95337,5.0,2.5,2353.0,0.179,2019.0,2.0,Single Family Residence,757000.0
13,"""240 Grand Prix Ave",['Manteca'],95337,3.0,2.0,1312.0,0.157,1980.0,2.0,Single Family Residence,523000.0
14,"""1731 Rail St",['Manteca'],95337,3.0,2.0,1459.0,0.114,1997.0,2.0,Single Family Residence,605000.0
15,"""1638 Sparrowhawk St",['Manteca'],95337,4.0,3.0,2045.0,0.149,2003.0,2.0,Single Family Residence,819999.0
16,"""1154 Champagne Lane",['Manteca'],95337,3.0,2.0,1472.0,0.155,1992.0,2.0,Single Family Residence,569000.0
17,"""938 Brenda Lee Dr",['Manteca'],95337,4.0,2.5,2292.0,0.164,2005.0,3.0,Single Family Residence,849900.0
18,"""1343 Mono St",['Manteca'],95337,3.0,2.0,1916.0,0.159,2017.0,2.0,Single Family Residence,699900.0
19,"""Address Is Not Disclosed",['Manteca'],95337,8.0,4.0,3710.0,0.218,1988.0,2.0,Single Family Residence,899000.0
20,"""1015 Sanford Pl",['Manteca'],95337,3.0,2.5,2336.0,0.208,1990.0,2.0,Single Family Residence,659000.0
21,"""1151 Cabernet Ln",['Manteca'],95337,4.0,3.0,1998.0,0.162,1989.0,2.0,Single Family Residence,649900.0
22,"""2025 Schaffhausen St",['Manteca'],95337,4.0,2.5,2780.0,0.154,2001.0,3.0,Single Family Residence,775000.0
23,"""312 Springfield Dr",['Manteca'],95337,3.0,2.0,2354.0,0.17,2017.0,2.0,Single Family Residence,749888.0
24,"""2385 Cornwall Ave",['Manteca'],95337,4.0,3.0,2354.0,0.184,2019.0,2.0,Single Family Residence,768000.0
25,"""1553 Daniels St",['Manteca'],95337,4.0,3.0,2092.0,0.145,1990.0,2.0,Single Family Residence,675000.0
26,"""1534 Battle Force St",['Manteca'],95337,3.0,2.0,2157.0,0.15,2019.0,2.0,Single Family Residence,699000.0
27,"""2325 Buena Vista Dr",['Manteca'],95337,4.0,3.0,2630.0,0.236,2014.0,3.0,Single Family Residence,874900.0
28,"""1504 Alyssa Pl",['Manteca'],95337,4.0,2.0,1814.0,0.219,1991.0,2.0,Single Family Residence,645000.0
29,"""1620 S Airport Way",['Manteca'],95337,4.0,3.0,1718.0,0.34,1937.0,4.0,Single Family Residence,650000.0
30,"""2105 Wild Lilac Ave",['Manteca'],95337,4.0,3.0,3040.0,0.159,2022.0,2.0,Single Family Residence,849088.0
0,"""1738 Winchester Way",['Santa Maria'],93454,4.0,2.5,1709.0,0.1,1996.0,2.0,Single Family Residence,550000.0
1,"""1107 Sutter St",['Santa Maria'],93454,4.0,3.0,1937.0,0.1,1995.0,2.0,Single Family Residence,590000.0
2,"""807 N College Dr",['Santa Maria'],93454,4.0,2.0,1656.0,0.14,1973.0,2.0,Single Family Residence,595500.0
3,"""1971 S Miller St",['Santa Maria'],93454,3.0,2.5,1588.0,0.07,2017.0,2.0,Single Family Residence,520000.0
4,"""838 Armstrong Ave",['Santa Maria'],93454,4.0,2.0,1836.0,0.15,1958.0,2.0,Single Family Residence,575000.0
5,"""529 Brian St",['Santa Maria'],93454,3.0,2.0,1377.0,0.14,1977.0,2.0,Single Family Residence,520000.0
6,"""1314 Bay Ave",['Santa Maria'],93454,3.0,2.0,2026.0,0.22,1977.0,2.0,Single Family Residence,615000.0
7,"""1715 Oxford Ave",['Santa Maria'],93454,3.0,1.0,1320.0,0.15,1962.0,2.0,Single Family Residence,545000.0
8,"""611 E Rose Ave",['Santa Maria'],93454,3.0,2.5,2227.0,0.19,1975.0,2.0,Single Family Residence,620000.0
9,"""559 Tepusquet Rd",['Santa Maria'],93454,3.0,1.5,1974.0,40.9,1987.0,0.0,Single Family Residence,699000.0
10,"""1751 Alcala Dr",['Santa Maria'],93454,5.0,3.5,2355.0,0.15,2007.0,2.0,Single Family Residence,715000.0
11,"""701 E Orange St",['Santa Maria'],93454,3.0,2.0,1380.0,0.17,1955.0,2.0,Single Family Residence,590000.0
12,"""1232 Kensington Ave",['Santa Maria'],93454,3.0,2.5,1609.0,0.16,1962.0,2.0,Single Family Residence,650000.0
13,"""1410 Mesa View Ln",['Santa Maria'],93454,4.0,2.5,2128.0,0.14,2005.0,2.0,Single Family Residence,650000.0
14,"""735 E Fesler St",['Santa Maria'],93454,4.0,2.0,1663.0,0.18,1959.0,2.0,Single Family Residence,622000.0
15,"""421 E Tunnell St",['Santa Maria'],93454,5.0,2.0,1960.0,0.17,1947.0,0.0,Single Family Residence,515000.0
0,"""14540 Hawes St",['Whittier'],90604,3.0,2.0,1320.0,0.179,1969.0,2.0,Single Family Residence,774888.0
1,"""11202 La Cima Dr",['Whittier'],90604,3.0,2.0,1170.0,0.143,1955.0,2.0,Single Family Residence,739999.0
2,"""11628 Corley",['Whittier'],90604,3.0,1.0,1240.0,0.386,1941.0,2.0,Single Family Residence,1200000.0
3,"""16543 Red Coach Ln",['Whittier'],90604,3.0,2.0,1260.0,0.154,1962.0,2.0,Single Family Residence,875000.0
4,"""14663 Via Pointe Del Sol",['Whittier'],90604,3.0,2.5,1628.0,8.829,1986.0,2.0,Single Family Residence,799000.0
5,"""15925 Richvale Dr",['Whittier'],90604,3.0,2.0,1365.0,0.127,1961.0,2.0,Single Family Residence,825000.0
6,"""11023 Portada Dr",['Whittier'],90604,3.0,1.0,1120.0,0.148,1954.0,2.0,Single Family Residence,749000.0
7,"""11925 Elmrock Ave",['Whittier'],90604,4.0,2.0,1437.0,0.141,1961.0,2.0,Single Family Residence,860000.0
8,"""10417 Stamy Rd",['Whittier'],90604,3.0,2.0,1498.0,0.144,1953.0,2.0,Single Family Residence,695000.0
9,"""16320 Candlight Dr",['Whittier'],90604,4.0,2.0,1594.0,0.146,1962.0,2.0,Single Family Residence,920000.0
10,"""16017 Ocean Ave",['Whittier'],90604,4.0,1.0,1373.0,0.153,1960.0,2.0,Single Family Residence,805000.0
11,"""14437 Imperial",['Whittier'],90604,3.0,1.0,1045.0,0.138,1954.0,2.0,Single Family Residence,730000.0
12,"""11703 Fireside Dr",['Whittier'],90604,4.0,2.0,1693.0,0.239,1961.0,2.0,Single Family Residence,850000.0
13,"""10808 Gladhill Rd",['Whittier'],90604,3.0,2.0,1677.0,0.156,1954.0,2.0,Single Family Residence,843300.0
14,"""15308 Lindhall Way",['Whittier'],90604,3.0,1.0,1014.0,0.136,1954.0,2.0,Single Family Residence,729999.0
15,"""11131 Chadsey Dr",['Whittier'],90604,3.0,2.0,1612.0,0.157,1954.0,2.0,Single Family Residence,730000.0
16,"""15268 Saranac Dr",['Whittier'],90604,4.0,1.0,2215.0,0.153,1966.0,2.0,Single Family Residence,953000.0
17,"""11925 Groveland Ave",['Whittier'],90604,3.0,2.0,1274.0,0.157,1960.0,2.0,Single Family Residence,799000.0
18,"""14114 Viburnum Dr",['Whittier'],90604,3.0,2.0,1990.0,0.218,1953.0,0.0,Single Family Residence,850000.0
19,"""16401 Andiron Dr",['Whittier'],90604,4.0,2.0,1437.0,0.14,1961.0,2.0,Single Family Residence,846900.0
20,"""10443 Mills Ave",['Whittier'],90604,3.0,2.0,1530.0,0.177,1956.0,2.0,Single Family Residence,675000.0
21,"""14502 Placid Dr",['Whittier'],90604,3.0,2.0,1450.0,0.137,1954.0,2.0,Single Family Residence,850000.0
22,"""15938 Milvern Dr",['Whittier'],90604,3.0,2.0,1323.0,0.144,1958.0,2.0,Single Family Residence,820000.0
23,"""14403 Broadway",['Whittier'],90604,3.0,2.0,1256.0,0.182,1961.0,2.0,Single Family Residence,765000.0
24,"""10902 Sunnybrook Ln",['Whittier'],90604,6.0,3.0,1701.0,0.139,1955.0,2.0,Single Family Residence,840000.0
25,"""15809 Garydale Dr",['Whittier'],90604,3.0,2.0,1323.0,0.137,1957.0,2.0,Single Family Residence,829000.0
0,"""14202 Emelita Street",['Sherman Oaks'],91401,3.0,2.0,1545.0,0.215,1949.0,2.0,Single Family Residence,1175000.0
1,"""5444 Murietta Ave",['Sherman Oaks'],91401,4.0,2.5,3130.0,0.167,2022.0,2.0,Single Family Residence,2895000.0
2,"""5760 Sunnyslope Ave",['Valley Glen'],91401,2.0,1.0,777.0,0.121,1947.0,2.0,Single Family Residence,917500.0
3,"""13107 W Lumina",['Valley Glen'],91401,3.0,3.5,1930.0,0.036,2019.0,2.0,Single Family Residence,1100000.0
4,"""5517 Sunnyslope Ave",['Sherman Oaks'],91401,3.0,2.0,1480.0,0.155,1930.0,2.0,Single Family Residence,1168000.0
5,"""5636 Murietta Ave",['Valley Glen'],91401,3.0,2.0,2234.0,0.186,1949.0,2.0,Single Family Residence,1350000.0
6,"""6167 Costello Ave",['Valley Glen'],91401,3.0,2.0,1125.0,0.149,1949.0,0.0,Single Family Residence,925000.0
7,"""14150 Haynes St",['Van Nuys'],91401,5.0,4.0,4216.0,0.229,1936.0,0.0,Single Family Residence,1999999.0
8,"""5260 Ventura Canyon Ave",['Sherman Oaks'],91401,3.0,2.0,1677.0,0.149,1950.0,2.0,Single Family Residence,1385000.0
9,"""6470 Calhoun Ave",['Van Nuys'],91401,3.0,2.0,1267.0,0.173,1924.0,4.0,Single Family Residence,850000.0
10,"""13153 W Lumina Way",['Valley Glen'],91401,3.0,3.5,1930.0,0.042,2018.0,2.0,Single Family Residence,1039000.0
11,"""13627 Sylvan St",['Valley Glen'],91401,3.0,2.0,1358.0,0.125,1951.0,2.0,Single Family Residence,1250000.0
12,"""5631 Murietta Ave",['Van Nuys'],91401,3.0,1.0,1392.0,0.119,1949.0,2.0,Single Family Residence,895000.0
13,"""5941 Nagle Ave",['Valley Glen'],91401,4.0,2.0,2445.0,0.276,1948.0,2.0,Single Family Residence,1499000.0
14,"""6231 Buffalo",['Valley Glen'],91401,3.0,1.0,2468.0,0.193,1955.0,2.0,Single Family Residence,1199000.0
15,"""5644 Ranchito Ave",['Van Nuys'],91401,3.0,3.5,2099.0,0.186,1951.0,2.0,Single Family Residence,1999000.0
16,"""6132 Van Noord Ave",['Valley Glen'],91401,3.0,2.0,1615.0,0.137,1953.0,2.0,Single Family Residence,1124990.0
17,"""5453 Hazeltine Ave Ave",['Sherman Oaks'],91401,4.0,1.0,1840.0,0.28,1956.0,2.0,Single Family Residence,1700000.0
18,"""6554 Mammoth Ave",['Van Nuys'],91401,8.0,5.0,4158.0,0.153,1955.0,0.0,Single Family Residence,1849000.0
19,"""5702 5704 Stansbury Ave",['Sherman Oaks'],91401,6.0,5.0,3928.0,0.21,2022.0,3.0,Single Family Residence,3149000.0
20,"""14212 Chandler Bld",['Van Nuys'],91401,3.0,2.0,2093.0,0.156,1963.0,2.0,Single Family Residence,1198000.0
0,"""3751 Tice Creek Way",['Sacramento'],95833,2.0,2.5,1027.0,0.034,2006.0,1.0,Single Family Residence,379900.0
1,"""406 Senator Ave",['Sacramento'],95833,3.0,2.0,716.0,0.23,1950.0,0.0,Single Family Residence,378000.0
2,"""327 Jefferson Ave",['Sacramento'],95833,4.0,2.0,1859.0,0.212,2022.0,2.0,Single Family Residence,599900.0
3,"""1201 Fall Creek Way",['Sacramento'],95833,3.0,2.5,1537.0,0.16,1986.0,2.0,Single Family Residence,499000.0
4,"""2516 Aimonetti Ave",['Sacramento'],95833,3.0,2.5,1837.0,0.053,2008.0,2.0,Single Family Residence,549000.0
5,"""2925 Hazel Gaze St",['Sacramento'],95833,4.0,3.0,2238.0,0.078,0.0,2.0,Single Family Residence,668960.0
6,"""3360 Tice Creek Way",['Sacramento'],95833,3.0,2.5,1314.0,0.043,2007.0,1.0,Single Family Residence,499022.0
7,"""3109 Norstrom Way",['Sacramento'],95833,3.0,2.0,1342.0,0.14,1958.0,2.0,Single Family Residence,458000.0
8,"""2876 Candido Dr",['Sacramento'],95833,3.0,2.0,1345.0,0.14,1990.0,2.0,Single Family Residence,450000.0
9,"""3110 Funston Dr",['Sacramento'],95833,2.0,2.0,1134.0,0.09,1981.0,2.0,Single Family Residence,397500.0
10,"""2505 Normington",['Sacramento'],95833,3.0,2.0,1222.0,0.14,1955.0,2.0,Single Family Residence,420000.0
11,"""2187 Maricopa Way",['Sacramento'],95833,4.0,2.5,1734.0,0.13,1987.0,2.0,Single Family Residence,475000.0
12,"""3106 Tolliver St",['Sacramento'],95833,4.0,3.0,1984.0,0.065,2006.0,2.0,Single Family Residence,579999.0
13,"""2944 Pasatiempo Pl",['Sacramento'],95833,2.0,2.0,1166.0,0.05,1982.0,2.0,Single Family Residence,442000.0
14,"""1343 San Juan Road",['Sacramento'],95833,3.0,2.0,1058.0,0.21,1978.0,2.0,Single Family Residence,480000.0
15,"""14 Vasconcelos Ct",['Sacramento'],95833,4.0,2.5,1872.0,0.27,1984.0,2.0,Single Family Residence,589900.0
16,"""1891 Maykirk Way",['Sacramento'],95833,3.0,2.0,1205.0,0.13,1986.0,2.0,Single Family Residence,519000.0
17,"""636 Tenaya Ave",['Sacramento'],95833,3.0,2.0,2069.0,0.174,2005.0,2.0,Single Family Residence,549000.0
18,"""2824 Earthened Walk",['Sacramento'],95833,3.0,2.5,1807.0,0.052,0.0,2.0,Single Family Residence,603705.0
19,"""110 Ishi Cir",['Sacramento'],95833,2.0,2.0,1137.0,0.08,1981.0,2.0,Single Family Residence,409900.0
20,"""2819 Toronja Way",['Sacramento'],95833,3.0,3.0,1836.0,0.12,1989.0,2.0,Single Family Residence,640000.0
21,"""2925 Honey Opal Ave",['Sacramento'],95833,4.0,3.5,2431.0,0.102,2021.0,2.0,Single Family Residence,650000.0
22,"""3420 River Shoal Ave",['Sacramento'],95833,3.0,2.5,1842.0,0.09,2005.0,2.0,Single Family Residence,599900.0
23,"""3180 Guadalajara Way",['Sacramento'],95833,3.0,2.0,1757.0,0.112,2002.0,2.0,Single Family Residence,599900.0
24,"""1249 W El Camino Ave",['Sacramento'],95833,3.0,2.0,1370.0,0.14,1961.0,2.0,Single Family Residence,399000.0
25,"""3157 Spinning Rod Way",['Sacramento'],95833,3.0,3.0,2260.0,0.151,2001.0,2.0,Single Family Residence,629000.0
26,"""617 W El Camino Ave",['Sacramento'],95833,3.0,1.5,952.0,0.17,1955.0,1.0,Single Family Residence,375000.0
27,"""230 Soaring Hawk Ln",['Sacramento'],95833,3.0,3.0,2153.0,0.088,2007.0,2.0,Single Family Residence,580000.0
28,"""15 El Conde Ct",['Sacramento'],95833,3.0,2.0,1627.0,0.18,1987.0,2.0,Single Family Residence,539900.0
29,"""3001 Yarwood Way",['Sacramento'],95833,3.0,2.0,1433.0,0.15,1984.0,2.0,Single Family Residence,449000.0
30,"""3156 Touchman St",['Sacramento'],95833,3.0,2.5,1360.0,0.047,2006.0,2.0,Single Family Residence,500000.0
0,"""105 Bartlett Ave",['Woodland'],95695,3.0,3.5,2825.0,0.67,1941.0,2.0,Single Family Residence,1200000.0
1,"""139 W Beamer St",['Woodland'],95695,3.0,1.0,1117.0,0.146,1957.0,1.0,Single Family Residence,374900.0
2,"""Address Is Not Disclosed",['Woodland'],95695,3.0,1.5,1117.0,0.146,1957.0,1.0,Single Family Residence,374900.0
3,"""224 Williams St",['Woodland'],95695,3.0,2.0,1234.0,0.125,1961.0,2.0,Single Family Residence,489000.0
4,"""905 2nd St",['Woodland'],95695,3.0,2.0,1416.0,0.133,1937.0,1.0,Single Family Residence,669000.0
5,"""415 El Dorado Dr",['Woodland'],95695,3.0,1.0,960.0,0.145,1975.0,2.0,Single Family Residence,479000.0
6,"""933 Pendegast St",['Woodland'],95695,3.0,1.0,1416.0,0.114,1925.0,0.0,Single Family Residence,465000.0
7,"""1728 El Paseo Dr",['Woodland'],95695,3.0,2.0,1750.0,0.154,1974.0,2.0,Single Family Residence,585000.0
8,"""757 1st St",['Woodland'],95695,4.0,3.0,2841.0,0.203,1889.0,2.0,Single Family Residence,575000.0
9,"""1123 3rd St",['Woodland'],95695,3.0,2.0,1620.0,0.18,1988.0,0.0,Single Family Residence,555000.0
10,"""923 W. El Dorado Dr",['Woodland'],95695,3.0,2.0,1389.0,0.129,1986.0,2.0,Single Family Residence,589000.0
11,"""212 Cross St",['Woodland'],95695,3.0,2.0,1423.0,0.322,1934.0,1.0,Single Family Residence,597500.0
12,"""216 Porter Ct",['Woodland'],95695,3.0,2.5,1445.0,0.092,1989.0,2.0,Single Family Residence,475000.0
13,"""102 Buckeye St",['Woodland'],95695,4.0,2.0,1764.0,0.189,1955.0,1.0,Single Family Residence,489900.0
14,"""350 Valleywood Dr",['Woodland'],95695,3.0,2.0,1186.0,0.138,1977.0,2.0,Single Family Residence,499900.0
15,"""1620 College St",['Woodland'],95695,3.0,2.0,1625.0,0.157,1974.0,2.0,Single Family Residence,550000.0
16,"""1644 Ashley Ave",['Woodland'],95695,3.0,2.0,1370.0,0.129,1978.0,1.0,Single Family Residence,476000.0
17,"""901 3rd St",['Woodland'],95695,4.0,2.5,2074.0,0.209,1914.0,2.0,Single Family Residence,725000.0
18,"""1308 Harley Dr",['Woodland'],95695,6.0,3.0,2892.0,0.209,1959.0,0.0,Single Family Residence,685000.0
19,"""177 W North St",['Woodland'],95695,3.0,2.0,1234.0,0.101,1962.0,2.0,Single Family Residence,458000.0
20,"""21265 County Road 93",['Woodland'],95695,4.0,2.0,1976.0,0.003,2000.0,0.0,Single Family Residence,2400000.0
21,"""147 Glacier St",['Woodland'],95695,4.0,2.0,1564.0,0.157,1984.0,2.0,Single Family Residence,485000.0
22,"""143 W Woodland Ave",['Woodland'],95695,3.0,1.0,1000.0,0.125,1964.0,2.0,Single Family Residence,459900.0
23,"""1504 Archer Dr",['Woodland'],95695,3.0,2.0,1377.0,0.163,1963.0,2.0,Single Family Residence,475000.0
24,"""604 Connor Ln",['Woodland'],95695,4.0,2.5,2213.0,0.141,1973.0,2.0,Single Family Residence,649000.0
25,"""144 Muir Cir",['Woodland'],95695,2.0,2.0,984.0,0.077,1983.0,1.0,Single Family Residence,425000.0
26,"""1623 Inverness Dr",['Woodland'],95695,4.0,3.0,2327.0,0.168,1978.0,3.0,Single Family Residence,649999.0
27,"""18 Sunrise St",['Woodland'],95695,3.0,2.0,1000.0,0.142,1971.0,1.0,Single Family Residence,440000.0
28,"""33482 Wildwing Dr",['Woodland'],95695,3.0,2.5,2571.0,0.2,2005.0,3.0,Single Family Residence,699000.0
29,"""926 North St",['Woodland'],95695,3.0,1.5,1367.0,0.22,1891.0,0.0,Single Family Residence,455000.0
30,"""111 1st St",['Woodland'],95695,4.0,3.0,1824.0,0.134,1962.0,0.0,Single Family Residence,497500.0
0,"""1468 Walbrook Dr",['San Jose'],95129,5.0,3.5,2742.0,0.406,1961.0,2.0,Single Family Residence,3200000.0
1,"""1334 Happy Valley Ave",['San Jose'],95129,3.0,2.0,1821.0,0.188,1957.0,2.0,Single Family Residence,2500000.0
2,"""754 Rockwood Dr",['San Jose'],95129,4.0,3.0,2051.0,0.138,1955.0,2.0,Single Family Residence,1999111.0
3,"""4908 Williams Rd",['San Jose'],95129,4.0,3.0,1607.0,0.156,1964.0,2.0,Single Family Residence,1899000.0
4,"""4632 Piper Dr",['San Jose'],95129,4.0,2.0,1661.0,0.136,1962.0,2.0,Single Family Residence,1999000.0
5,"""1028 Wunderlich Dr",['San Jose'],95129,4.0,2.0,1736.0,0.165,1965.0,2.0,Single Family Residence,2498000.0
6,"""6266 Bancroft Way",['San Jose'],95129,4.0,2.0,1755.0,0.153,1961.0,2.0,Single Family Residence,2999900.0
7,"""1535 El Oso Dr",['San Jose'],95129,4.0,2.0,1399.0,0.169,1960.0,2.0,Single Family Residence,1875000.0
8,"""6685 Edgemoor Way",['San Jose'],95129,3.0,2.0,1478.0,0.156,1957.0,2.0,Single Family Residence,2198000.0
9,"""1199 Bretmoor Way",['San Jose'],95129,3.0,2.0,1460.0,0.182,1957.0,2.0,Single Family Residence,2499000.0
10,"""4769 Eastus Dr",['San Jose'],95129,3.0,2.0,1766.0,0.147,1964.0,2.0,Single Family Residence,1988000.0
11,"""7171 Bark Ln",['San Jose'],95129,8.0,4.0,3100.0,0.145,1962.0,4.0,Single Family Residence,2498000.0
12,"""7183 Bark Ln",['San Jose'],95129,8.0,4.0,3100.0,0.143,1962.0,4.0,Single Family Residence,2498000.0
13,"""1022 White Oak Dr",['San Jose'],95129,4.0,2.5,1736.0,0.155,1963.0,2.0,Single Family Residence,2448000.0
14,"""4927 Miramar Ave",['San Jose'],95129,4.0,3.0,1690.0,0.129,1956.0,0.0,Single Family Residence,2550000.0
15,"""1145 Miller Ave",['San Jose'],95129,8.0,4.0,2261.0,0.154,1959.0,2.0,Single Family Residence,2498888.0
16,"""4735 Blanco Dr",['San Jose'],95129,4.0,2.0,1702.0,0.149,1963.0,2.0,Single Family Residence,2199888.0
0,"""2549 E Hilda Pl",['Anaheim'],92806,4.0,3.0,2388.0,0.165,1972.0,3.0,Single Family Residence,995000.0
1,"""2714 E Diana Ave",['Anaheim'],92806,3.0,2.0,1624.0,0.187,1960.0,2.0,Single Family Residence,899900.0
2,"""2530 E Norm Pl",['Anaheim'],92806,4.0,2.0,1549.0,0.166,1961.0,2.0,Single Family Residence,850000.0
3,"""536 S Westgate Dr",['Anaheim'],92806,4.0,2.0,2156.0,0.177,1962.0,2.0,Single Family Residence,1000000.0
4,"""926 S Mancos Pl",['Anaheim'],92806,4.0,2.0,1693.0,0.166,1962.0,2.0,Single Family Residence,870000.0
5,"""2421 E Seville Ave",['Anaheim'],92806,3.0,2.5,1431.0,0.172,1957.0,2.0,Single Family Residence,899000.0
6,"""711 S State College Bld",['Anaheim'],92806,3.0,2.0,1346.0,0.14,1965.0,0.0,Single Family Residence,725000.0
7,"""526 S Dustin Pl",['Anaheim'],92806,4.0,2.0,1796.0,0.167,1957.0,2.0,Single Family Residence,850000.0
8,"""1023 N Whittier St",['Anaheim'],92806,4.0,2.0,1482.0,0.167,1956.0,2.0,Single Family Residence,975000.0
9,"""2616 E Maverick Ave",['Anaheim'],92806,4.0,2.5,2350.0,0.177,1963.0,2.0,Single Family Residence,950000.0
10,"""2448 E Ward Ter",['Anaheim'],92806,4.0,2.0,2072.0,0.165,1964.0,2.0,Single Family Residence,875000.0
11,"""2224 E Blanchard Ave",['Anaheim'],92806,3.0,2.0,1228.0,0.138,1953.0,1.0,Single Family Residence,789000.0
12,"""137 S Glendon St",['Anaheim'],92806,6.0,3.5,2659.0,0.167,1963.0,2.0,Single Family Residence,999999.0
13,"""2427 E Seville Ave",['Anaheim'],92806,4.0,2.0,1830.0,0.184,1957.0,2.0,Single Family Residence,1095000.0
14,"""2734 E Paladin Ave",['Anaheim'],92806,3.0,2.0,1405.0,0.187,1965.0,2.0,Single Family Residence,950000.0
15,"""1192 S Hilda St",['Anaheim'],92806,4.0,4.0,2381.0,0.13,1973.0,2.0,Single Family Residence,1249800.0
16,"""929 S Gumwood Ln",['Anaheim'],92806,3.0,2.0,1183.0,0.066,1974.0,2.0,Single Family Residence,639000.0
17,"""1045 S Chantilly St",['Anaheim'],92806,4.0,3.0,2138.0,0.166,1964.0,2.0,Single Family Residence,1148000.0
18,"""132 S Chantilly St",['Anaheim'],92806,4.0,1.5,2188.0,0.122,1970.0,3.0,Single Family Residence,975000.0
19,"""118 S Beth Cir",['Anaheim'],92806,4.0,2.5,1990.0,0.12,1971.0,2.0,Single Family Residence,939900.0
20,"""228 S Trevor St",['Anaheim'],92806,5.0,3.0,2563.0,0.167,1963.0,2.0,Single Family Residence,1149000.0
0,"""1739 Morgan Ln",['Redondo Beach'],90278,3.0,2.0,1814.0,0.057,1980.0,2.0,Single Family Residence,1698000.0
1,"""18218 Mansel Ave",['Redondo Beach'],90278,2.0,2.0,980.0,0.138,1907.0,0.0,Single Family Residence,950000.0
2,"""1730 Morgan Ln",['Redondo Beach'],90278,3.0,2.5,1805.0,0.058,1980.0,2.0,Single Family Residence,1695000.0
3,"""1743 Van Horne Ln",['Redondo Beach'],90278,3.0,4.5,2210.0,0.057,2021.0,2.0,Single Family Residence,2199000.0
4,"""2106 Robinson St",['Redondo Beach'],90278,3.0,1.0,1683.0,0.119,1967.0,2.0,Single Family Residence,1495000.0
5,"""2420 Sebald",['Redondo Beach'],90278,3.0,1.0,828.0,0.134,1945.0,2.0,Single Family Residence,1200000.0
6,"""2401 Spurgeon",['Redondo Beach'],90278,3.0,1.0,2110.0,0.235,1945.0,2.0,Single Family Residence,2000000.0
7,"""2405 Hawkins Ave",['Redondo Beach'],90278,3.0,1.0,1189.0,0.18,1945.0,2.0,Single Family Residence,1499000.0
8,"""1925 Speyer Ln",['Redondo Beach'],90278,5.0,5.0,3746.0,0.112,2018.0,2.0,Single Family Residence,3349000.0
9,"""2707 Ruhland",['Redondo Beach'],90278,2.0,1.0,1138.0,0.172,1929.0,2.0,Single Family Residence,1350000.0
10,"""1720 Belmont Ln",['Redondo Beach'],90278,3.0,1.0,1143.0,0.077,1959.0,2.0,Single Family Residence,1359000.0
11,"""1645 Morgan Ln",['Redondo Beach'],90278,3.0,2.5,1939.0,0.057,1983.0,2.0,Single Family Residence,1518000.0
12,"""1603 Clark Ln",['Redondo Beach'],90278,4.0,3.5,1934.0,0.056,2015.0,2.0,Single Family Residence,1749000.0
13,"""1733 Spreckels Ln",['Redondo Beach'],90278,3.0,2.5,1892.0,0.057,1988.0,2.0,Single Family Residence,1699000.0
14,"""2404 Thomas Ave",['Redondo Beach'],90278,3.0,2.0,1240.0,0.144,1945.0,2.0,Single Family Residence,1749000.0
15,"""1634 Havemeyer Ln",['Redondo Beach'],90278,3.0,1.5,1244.0,0.057,1962.0,1.0,Single Family Residence,1350000.0
16,"""1734 Morgan Ln",['Redondo Beach'],90278,3.0,4.5,2181.0,0.057,2022.0,2.0,Single Family Residence,2300000.0
